[1705928968.3885016] Voltage: 4.98V, Current: 384.40mA, Power: 1913.96mW
[1705928968.4377966] Voltage: 4.99V, Current: 387.10mA, Power: 1930.24mW
[1705928968.49103] Voltage: 4.99V, Current: 389.60mA, Power: 1942.62mW
[1705928968.5400808] Voltage: 4.99V, Current: 432.20mA, Power: 2155.58mW
[1705928968.5893226] Voltage: 4.99V, Current: 386.50mA, Power: 1927.59mW
[1705928968.6383917] Voltage: 4.99V, Current: 411.70mA, Power: 2053.19mW
[1705928968.6916761] Voltage: 4.98V, Current: 387.60mA, Power: 1931.92mW
[1705928968.7407784] Voltage: 4.97V, Current: 390.40mA, Power: 1940.71mW
[1705928968.7898831] Voltage: 4.98V, Current: 397.00mA, Power: 1978.14mW
[1705928968.8390505] Voltage: 4.99V, Current: 404.20mA, Power: 2015.05mW
[1705928968.888261] Voltage: 4.99V, Current: 392.60mA, Power: 1957.76mW
[1705928968.9415517] Voltage: 4.99V, Current: 401.60mA, Power: 2004.22mW
[1705928968.99091] Voltage: 4.99V, Current: 385.00mA, Power: 1920.46mW
[1705928969.0399177] Voltage: 4.99V, Current: 379.80mA, Power: 1895.60mW
[1705928969.0890298] Voltage: 4.99V, Current: 382.00mA, Power: 1905.02mW
[1705928969.1381485] Voltage: 4.99V, Current: 384.90mA, Power: 1919.56mW
[1705928969.1914237] Voltage: 4.99V, Current: 396.80mA, Power: 1978.49mW
[1705928969.240739] Voltage: 4.99V, Current: 384.80mA, Power: 1920.54mW
[1705928969.2898083] Voltage: 4.98V, Current: 396.10mA, Power: 1973.63mW
[1705928969.338805] Voltage: 4.99V, Current: 432.30mA, Power: 2157.61mW
[1705928969.392106] Voltage: 4.98V, Current: 394.50mA, Power: 1963.72mW
[1705928969.4410598] Voltage: 4.99V, Current: 406.00mA, Power: 2026.36mW
[1705928969.4904616] Voltage: 4.99V, Current: 426.30mA, Power: 2126.34mW
[1705928969.5396547] Voltage: 4.97V, Current: 393.10mA, Power: 1953.64mW
[1705928969.5888686] Voltage: 4.99V, Current: 397.50mA, Power: 1984.09mW
[1705928969.6421375] Voltage: 4.99V, Current: 402.50mA, Power: 2007.36mW
[1705928969.6910017] Voltage: 4.99V, Current: 390.60mA, Power: 1948.20mW
[1705928969.7405238] Voltage: 4.99V, Current: 387.70mA, Power: 1933.29mW
[1705928969.7895834] Voltage: 4.98V, Current: 397.40mA, Power: 1978.38mW
[1705928969.8392491] Voltage: 4.98V, Current: 399.50mA, Power: 1990.77mW
[1705928969.8923998] Voltage: 4.99V, Current: 400.90mA, Power: 2000.84mW
[1705928969.9410079] Voltage: 4.99V, Current: 383.50mA, Power: 1912.43mW
[1705928969.990151] Voltage: 4.99V, Current: 431.30mA, Power: 2150.88mW
[1705928970.0393367] Voltage: 4.98V, Current: 384.00mA, Power: 1913.03mW
[1705928970.088589] Voltage: 4.98V, Current: 399.90mA, Power: 1990.82mW
[1705928970.1418905] Voltage: 4.98V, Current: 405.20mA, Power: 2018.82mW
[1705928970.1914446] Voltage: 4.98V, Current: 393.10mA, Power: 1959.19mW
[1705928970.240161] Voltage: 4.99V, Current: 397.20mA, Power: 1980.69mW
[1705928970.2891614] Voltage: 4.98V, Current: 391.70mA, Power: 1950.89mW
[1705928970.342444] Voltage: 4.99V, Current: 398.60mA, Power: 1987.26mW
[1705928970.3915942] Voltage: 4.99V, Current: 395.50mA, Power: 1971.99mW
[1705928970.440618] Voltage: 4.99V, Current: 392.10mA, Power: 1955.10mW
[1705928970.489985] Voltage: 4.98V, Current: 393.60mA, Power: 1959.77mW
[1705928970.5389547] Voltage: 4.99V, Current: 396.00mA, Power: 1974.53mW
[1705928970.592129] Voltage: 4.99V, Current: 387.80mA, Power: 1933.92mW
[1705928970.641539] Voltage: 4.99V, Current: 398.50mA, Power: 1988.58mW
[1705928970.6906264] Voltage: 4.98V, Current: 422.10mA, Power: 2103.25mW
[1705928970.7396688] Voltage: 4.98V, Current: 397.50mA, Power: 1977.79mW
[1705928970.7889504] Voltage: 4.97V, Current: 400.90mA, Power: 1994.32mW
[1705928970.8420448] Voltage: 4.99V, Current: 398.80mA, Power: 1990.80mW
[1705928970.8915386] Voltage: 4.98V, Current: 387.60mA, Power: 1931.85mW
[1705928970.9404907] Voltage: 4.99V, Current: 384.30mA, Power: 1916.82mW
[1705928970.989815] Voltage: 4.98V, Current: 389.60mA, Power: 1941.40mW
[1705928971.042912] Voltage: 4.99V, Current: 395.10mA, Power: 1971.66mW
[1705928971.092245] Voltage: 4.98V, Current: 383.10mA, Power: 1909.27mW
[1705928971.141363] Voltage: 4.99V, Current: 392.80mA, Power: 1960.51mW
[1705928971.1904075] Voltage: 4.99V, Current: 394.30mA, Power: 1966.91mW
[1705928971.2394705] Voltage: 4.99V, Current: 388.80mA, Power: 1938.18mW
[1705928971.2932422] Voltage: 4.98V, Current: 380.20mA, Power: 1895.00mW
[1705928971.3421128] Voltage: 4.99V, Current: 419.90mA, Power: 2095.23mW
[1705928971.3912666] Voltage: 4.98V, Current: 399.80mA, Power: 1990.95mW
[1705928971.4401917] Voltage: 4.98V, Current: 408.00mA, Power: 2030.51mW
[1705928971.4896662] Voltage: 4.98V, Current: 392.00mA, Power: 1952.25mW
[1705928971.5426798] Voltage: 4.99V, Current: 391.80mA, Power: 1953.89mW
[1705928971.5919688] Voltage: 4.99V, Current: 379.70mA, Power: 1895.25mW
[1705928971.6411276] Voltage: 4.99V, Current: 392.00mA, Power: 1954.63mW
[1705928971.690204] Voltage: 4.99V, Current: 395.30mA, Power: 1971.74mW
[1705928971.743288] Voltage: 4.99V, Current: 395.20mA, Power: 1972.02mW
[1705928971.7926397] Voltage: 4.99V, Current: 378.70mA, Power: 1888.93mW
[1705928971.841718] Voltage: 4.99V, Current: 389.40mA, Power: 1942.91mW
[1705928971.8909872] Voltage: 4.99V, Current: 371.90mA, Power: 1854.61mW
[1705928971.9398828] Voltage: 4.99V, Current: 385.60mA, Power: 1924.34mW
[1705928971.9930499] Voltage: 4.99V, Current: 386.50mA, Power: 1928.91mW
[1705928972.042191] Voltage: 4.99V, Current: 437.70mA, Power: 2184.06mW
[1705928972.0914412] Voltage: 4.98V, Current: 403.90mA, Power: 2010.69mW
[1705928972.1406274] Voltage: 4.99V, Current: 389.20mA, Power: 1940.96mW
[1705928972.1896977] Voltage: 4.98V, Current: 375.20mA, Power: 1867.15mW
[1705928972.2430983] Voltage: 4.99V, Current: 396.20mA, Power: 1975.24mW
[1705928972.29231] Voltage: 4.99V, Current: 390.50mA, Power: 1947.94mW
[1705928972.3415372] Voltage: 4.98V, Current: 394.60mA, Power: 1964.62mW
[1705928972.3907106] Voltage: 4.98V, Current: 382.20mA, Power: 1904.56mW
[1705928972.4436228] Voltage: 4.99V, Current: 372.90mA, Power: 1859.57mW
[1705928972.4928126] Voltage: 4.99V, Current: 382.80mA, Power: 1908.72mW
[1705928972.5419385] Voltage: 4.98V, Current: 392.20mA, Power: 1953.53mW
[1705928972.5912461] Voltage: 4.99V, Current: 384.60mA, Power: 1917.81mW
[1705928972.6404424] Voltage: 4.98V, Current: 392.20mA, Power: 1953.93mW
[1705928972.6936235] Voltage: 4.99V, Current: 443.90mA, Power: 2215.37mW
[1705928972.742651] Voltage: 4.99V, Current: 411.60mA, Power: 2052.37mW
[1705928972.7918007] Voltage: 4.98V, Current: 475.10mA, Power: 2367.75mW
[1705928972.8410463] Voltage: 4.98V, Current: 550.20mA, Power: 2742.24mW
[1705928972.8902693] Voltage: 4.98V, Current: 507.70mA, Power: 2526.32mW
[1705928972.9434724] Voltage: 4.99V, Current: 495.00mA, Power: 2469.39mW
[1705928972.9927049] Voltage: 4.99V, Current: 500.10mA, Power: 2495.73mW
[1705928973.0418005] Voltage: 4.98V, Current: 425.10mA, Power: 2117.99mW
[1705928973.090894] Voltage: 4.98V, Current: 416.10mA, Power: 2072.68mW
[1705928973.1441393] Voltage: 4.98V, Current: 458.80mA, Power: 2286.80mW
[1705928973.1933327] Voltage: 4.99V, Current: 401.60mA, Power: 2005.12mW
[1705928973.2425385] Voltage: 5.00V, Current: 434.70mA, Power: 2171.60mW
[1705928973.291567] Voltage: 4.98V, Current: 394.30mA, Power: 1962.81mW
[1705928973.34099] Voltage: 4.99V, Current: 404.40mA, Power: 2016.67mW
[1705928973.3939674] Voltage: 4.99V, Current: 392.10mA, Power: 1955.56mW
[1705928973.4432697] Voltage: 4.98V, Current: 401.20mA, Power: 1999.34mW
[1705928973.4924712] Voltage: 4.98V, Current: 391.70mA, Power: 1951.72mW
[1705928973.541533] Voltage: 4.98V, Current: 384.50mA, Power: 1914.68mW
[1705928973.5908272] Voltage: 4.98V, Current: 387.30mA, Power: 1929.70mW
[1705928973.6440897] Voltage: 4.98V, Current: 400.00mA, Power: 1993.30mW
[1705928973.693218] Voltage: 4.99V, Current: 386.30mA, Power: 1926.49mW
[1705928973.7423773] Voltage: 4.98V, Current: 384.90mA, Power: 1918.02mW
[1705928973.7914832] Voltage: 4.98V, Current: 380.10mA, Power: 1894.13mW
[1705928973.8447633] Voltage: 4.98V, Current: 394.10mA, Power: 1962.24mW
[1705928973.8938832] Voltage: 5.00V, Current: 425.70mA, Power: 2126.43mW
[1705928973.9430544] Voltage: 4.98V, Current: 393.10mA, Power: 1955.93mW
[1705928973.992323] Voltage: 4.98V, Current: 400.90mA, Power: 1998.25mW
[1705928974.0415268] Voltage: 4.98V, Current: 399.80mA, Power: 1989.11mW
[1705928974.0952137] Voltage: 4.99V, Current: 378.20mA, Power: 1886.14mW
[1705928974.1442099] Voltage: 4.99V, Current: 383.00mA, Power: 1911.42mW
[1705928974.193144] Voltage: 4.99V, Current: 383.30mA, Power: 1911.26mW
[1705928974.2427177] Voltage: 4.98V, Current: 395.40mA, Power: 1968.76mW
[1705928974.291444] Voltage: 4.98V, Current: 376.80mA, Power: 1877.32mW
[1705928974.3445208] Voltage: 4.99V, Current: 407.80mA, Power: 2034.01mW
[1705928974.393549] Voltage: 4.99V, Current: 376.90mA, Power: 1879.63mW
[1705928974.442604] Voltage: 4.98V, Current: 376.90mA, Power: 1878.05mW
[1705928974.492193] Voltage: 4.99V, Current: 374.60mA, Power: 1867.75mW
[1705928974.5455198] Voltage: 4.98V, Current: 419.80mA, Power: 2091.87mW
[1705928974.594451] Voltage: 4.99V, Current: 416.10mA, Power: 2074.92mW
[1705928974.6433873] Voltage: 4.98V, Current: 419.80mA, Power: 2089.29mW
[1705928974.692567] Voltage: 4.99V, Current: 393.20mA, Power: 1961.66mW
[1705928974.7416902] Voltage: 4.99V, Current: 389.10mA, Power: 1941.73mW
[1705928974.7951636] Voltage: 4.99V, Current: 376.60mA, Power: 1877.93mW
[1705928974.8441243] Voltage: 4.99V, Current: 389.40mA, Power: 1942.12mW
[1705928974.8933299] Voltage: 4.98V, Current: 382.30mA, Power: 1904.84mW
[1705928974.942388] Voltage: 4.98V, Current: 385.00mA, Power: 1918.63mW
[1705928974.9917789] Voltage: 4.98V, Current: 390.40mA, Power: 1945.21mW
[1705928975.04488] Voltage: 4.98V, Current: 389.10mA, Power: 1939.66mW
[1705928975.094002] Voltage: 4.99V, Current: 386.90mA, Power: 1929.42mW
[1705928975.1431258] Voltage: 4.99V, Current: 397.90mA, Power: 1984.52mW
[1705928975.1923082] Voltage: 4.99V, Current: 391.80mA, Power: 1955.39mW
[1705928975.2415369] Voltage: 4.98V, Current: 421.00mA, Power: 2098.16mW
[1705928975.2948089] Voltage: 4.98V, Current: 394.50mA, Power: 1962.67mW
[1705928975.34406] Voltage: 4.98V, Current: 393.50mA, Power: 1961.35mW
[1705928975.3929813] Voltage: 4.98V, Current: 381.50mA, Power: 1901.26mW
[1705928975.4422388] Voltage: 4.99V, Current: 385.90mA, Power: 1924.31mW
[1705928975.4960387] Voltage: 4.99V, Current: 393.90mA, Power: 1965.59mW
[1705928975.5446606] Voltage: 4.98V, Current: 438.50mA, Power: 2184.91mW
[1705928975.5938895] Voltage: 4.98V, Current: 396.10mA, Power: 1974.21mW
[1705928975.6431963] Voltage: 4.98V, Current: 414.80mA, Power: 2067.38mW
[1705928975.6926172] Voltage: 4.99V, Current: 391.90mA, Power: 1954.71mW
[1705928975.7454793] Voltage: 4.99V, Current: 393.80mA, Power: 1963.96mW
[1705928975.7943878] Voltage: 4.98V, Current: 393.90mA, Power: 1962.75mW
[1705928975.843638] Voltage: 4.98V, Current: 402.00mA, Power: 2001.78mW
[1705928975.8929856] Voltage: 4.98V, Current: 435.90mA, Power: 2172.71mW
[1705928975.9419322] Voltage: 4.98V, Current: 388.40mA, Power: 1935.25mW
[1705928975.9950988] Voltage: 4.99V, Current: 381.70mA, Power: 1903.48mW
[1705928976.0449493] Voltage: 4.99V, Current: 398.30mA, Power: 1985.86mW
[1705928976.0936763] Voltage: 4.98V, Current: 394.80mA, Power: 1967.51mW
[1705928976.1428924] Voltage: 4.99V, Current: 391.80mA, Power: 1953.98mW
[1705928976.195922] Voltage: 4.98V, Current: 397.90mA, Power: 1982.93mW
[1705928976.245152] Voltage: 4.99V, Current: 393.40mA, Power: 1961.89mW
[1705928976.2941875] Voltage: 4.99V, Current: 383.80mA, Power: 1914.02mW
[1705928976.343303] Voltage: 4.98V, Current: 388.40mA, Power: 1935.04mW
[1705928976.3924649] Voltage: 4.98V, Current: 386.50mA, Power: 1925.93mW
[1705928976.4456415] Voltage: 4.99V, Current: 377.70mA, Power: 1882.97mW
[1705928976.4950151] Voltage: 4.98V, Current: 385.50mA, Power: 1920.44mW
[1705928976.544275] Voltage: 4.97V, Current: 397.70mA, Power: 1976.17mW
[1705928976.593097] Voltage: 4.99V, Current: 421.90mA, Power: 2103.80mW
[1705928976.642582] Voltage: 4.98V, Current: 391.50mA, Power: 1948.57mW
[1705928976.6955926] Voltage: 4.98V, Current: 372.60mA, Power: 1855.95mW
[1705928976.744908] Voltage: 4.98V, Current: 375.40mA, Power: 1870.14mW
[1705928976.7941415] Voltage: 4.98V, Current: 391.50mA, Power: 1950.21mW
[1705928976.843242] Voltage: 4.99V, Current: 376.80mA, Power: 1878.55mW
[1705928976.896126] Voltage: 4.98V, Current: 375.50mA, Power: 1870.85mW
[1705928976.9453437] Voltage: 4.99V, Current: 373.20mA, Power: 1860.65mW
[1705928976.994575] Voltage: 4.99V, Current: 391.50mA, Power: 1952.77mW
[1705928977.0438204] Voltage: 4.98V, Current: 527.10mA, Power: 2626.29mW
[1705928977.09302] Voltage: 4.99V, Current: 618.10mA, Power: 3081.41mW
[1705928977.1462061] Voltage: 4.97V, Current: 410.20mA, Power: 2039.27mW
[1705928977.1955464] Voltage: 4.99V, Current: 410.30mA, Power: 2047.01mW
[1705928977.2446475] Voltage: 4.99V, Current: 440.50mA, Power: 2195.94mW
[1705928977.293784] Voltage: 4.98V, Current: 397.80mA, Power: 1981.32mW
[1705928977.3428094] Voltage: 4.99V, Current: 395.00mA, Power: 1969.21mW
[1705928977.396053] Voltage: 4.98V, Current: 405.50mA, Power: 2017.95mW
[1705928977.4452126] Voltage: 4.98V, Current: 417.00mA, Power: 2078.49mW
[1705928977.494485] Voltage: 4.98V, Current: 410.60mA, Power: 2045.91mW
[1705928977.5436385] Voltage: 4.99V, Current: 553.30mA, Power: 2758.99mW
[1705928977.59686] Voltage: 4.96V, Current: 552.20mA, Power: 2740.56mW
[1705928977.6460774] Voltage: 4.99V, Current: 527.80mA, Power: 2632.43mW
[1705928977.695261] Voltage: 4.98V, Current: 396.20mA, Power: 1974.03mW
[1705928977.7450068] Voltage: 5.00V, Current: 409.70mA, Power: 2047.07mW
[1705928977.793564] Voltage: 4.99V, Current: 439.20mA, Power: 2189.88mW
[1705928977.8468845] Voltage: 4.98V, Current: 414.80mA, Power: 2065.50mW
[1705928977.8964114] Voltage: 4.99V, Current: 413.70mA, Power: 2064.24mW
[1705928977.9451513] Voltage: 4.99V, Current: 381.50mA, Power: 1903.33mW
[1705928977.9941783] Voltage: 4.99V, Current: 664.50mA, Power: 3314.22mW
[1705928978.0433164] Voltage: 4.98V, Current: 526.80mA, Power: 2622.93mW
[1705928978.097238] Voltage: 4.98V, Current: 525.50mA, Power: 2615.95mW
[1705928978.1457186] Voltage: 4.98V, Current: 534.60mA, Power: 2663.94mW
[1705928978.1948717] Voltage: 4.98V, Current: 570.90mA, Power: 2845.90mW
[1705928978.2440724] Voltage: 4.98V, Current: 403.40mA, Power: 2010.43mW
[1705928978.2973666] Voltage: 4.98V, Current: 401.90mA, Power: 2003.41mW
[1705928978.3463767] Voltage: 4.99V, Current: 412.40mA, Power: 2056.98mW
[1705928978.396082] Voltage: 4.99V, Current: 427.30mA, Power: 2132.39mW
[1705928978.4446495] Voltage: 4.98V, Current: 417.50mA, Power: 2080.26mW
[1705928978.4938035] Voltage: 4.99V, Current: 442.50mA, Power: 2206.08mW
[1705928978.5469563] Voltage: 4.98V, Current: 438.80mA, Power: 2187.05mW
[1705928978.5961041] Voltage: 4.98V, Current: 545.60mA, Power: 2719.65mW
[1705928978.6460052] Voltage: 4.97V, Current: 520.50mA, Power: 2585.30mW
[1705928978.6944962] Voltage: 4.99V, Current: 428.80mA, Power: 2139.24mW
[1705928978.7436361] Voltage: 5.01V, Current: 387.60mA, Power: 1942.04mW
[1705928978.7970042] Voltage: 4.99V, Current: 406.90mA, Power: 2030.27mW
[1705928978.846071] Voltage: 4.99V, Current: 395.80mA, Power: 1974.15mW
[1705928978.8953664] Voltage: 4.98V, Current: 381.60mA, Power: 1902.09mW
[1705928978.9443982] Voltage: 4.99V, Current: 573.80mA, Power: 2861.08mW
[1705928978.997696] Voltage: 4.99V, Current: 601.80mA, Power: 3000.92mW
[1705928979.046756] Voltage: 4.98V, Current: 374.00mA, Power: 1864.09mW
[1705928979.0963142] Voltage: 4.99V, Current: 376.00mA, Power: 1874.69mW
[1705928979.1453474] Voltage: 4.98V, Current: 378.50mA, Power: 1885.59mW
[1705928979.1944156] Voltage: 4.99V, Current: 379.40mA, Power: 1891.61mW
[1705928979.2476797] Voltage: 4.98V, Current: 372.60mA, Power: 1856.20mW
[1705928979.2967722] Voltage: 4.98V, Current: 361.30mA, Power: 1800.88mW
[1705928979.3459523] Voltage: 4.98V, Current: 362.80mA, Power: 1808.41mW
[1705928979.395471] Voltage: 4.98V, Current: 366.40mA, Power: 1826.26mW
[1705928979.443933] Voltage: 4.98V, Current: 368.50mA, Power: 1836.55mW
[1705928979.4974997] Voltage: 4.98V, Current: 425.60mA, Power: 2121.46mW
[1705928979.5466146] Voltage: 4.98V, Current: 388.80mA, Power: 1937.28mW
[1705928979.5959175] Voltage: 4.98V, Current: 370.40mA, Power: 1845.68mW
[1705928979.6450574] Voltage: 4.98V, Current: 369.40mA, Power: 1841.17mW
[1705928979.6982775] Voltage: 4.99V, Current: 377.60mA, Power: 1883.62mW
[1705928979.7474098] Voltage: 4.99V, Current: 389.90mA, Power: 1945.18mW
[1705928979.7964156] Voltage: 4.98V, Current: 372.20mA, Power: 1854.16mW
[1705928979.84571] Voltage: 4.99V, Current: 369.80mA, Power: 1843.80mW
[1705928979.8949265] Voltage: 4.98V, Current: 364.20mA, Power: 1815.11mW
[1705928979.9478161] Voltage: 4.98V, Current: 383.30mA, Power: 1910.44mW
[1705928979.9973533] Voltage: 4.98V, Current: 363.40mA, Power: 1811.24mW
[1705928980.0464842] Voltage: 4.99V, Current: 381.50mA, Power: 1903.09mW
[1705928980.0956676] Voltage: 4.98V, Current: 363.60mA, Power: 1812.38mW
[1705928980.1447825] Voltage: 4.98V, Current: 364.90mA, Power: 1818.77mW
[1705928980.1979284] Voltage: 4.98V, Current: 380.60mA, Power: 1897.04mW
[1705928980.2471921] Voltage: 4.99V, Current: 378.60mA, Power: 1887.67mW
[1705928980.2968044] Voltage: 4.97V, Current: 366.50mA, Power: 1822.22mW
[1705928980.3458316] Voltage: 4.98V, Current: 378.30mA, Power: 1885.47mW
[1705928980.3986936] Voltage: 4.99V, Current: 371.20mA, Power: 1850.76mW
[1705928980.4477117] Voltage: 4.98V, Current: 379.50mA, Power: 1890.28mW
[1705928980.4969668] Voltage: 4.99V, Current: 360.70mA, Power: 1799.88mW
[1705928980.5462732] Voltage: 4.98V, Current: 364.90mA, Power: 1817.31mW
[1705928980.5954053] Voltage: 4.99V, Current: 364.60mA, Power: 1818.75mW
[1705928980.648622] Voltage: 4.98V, Current: 368.70mA, Power: 1837.73mW
[1705928980.697777] Voltage: 4.98V, Current: 358.90mA, Power: 1789.09mW
[1705928980.746949] Voltage: 4.98V, Current: 364.40mA, Power: 1816.20mW
[1705928980.796182] Voltage: 4.99V, Current: 359.20mA, Power: 1791.88mW
[1705928980.8452432] Voltage: 4.98V, Current: 369.80mA, Power: 1840.24mW
[1705928980.898278] Voltage: 4.98V, Current: 362.10mA, Power: 1804.61mW
[1705928980.947441] Voltage: 4.98V, Current: 400.50mA, Power: 1994.82mW
[1705928980.9964545] Voltage: 4.98V, Current: 375.80mA, Power: 1871.53mW
[1705928981.0457573] Voltage: 4.99V, Current: 372.20mA, Power: 1855.85mW
[1705928981.0951693] Voltage: 4.99V, Current: 372.40mA, Power: 1856.63mW
[1705928981.148284] Voltage: 4.99V, Current: 370.40mA, Power: 1846.46mW
[1705928981.1977496] Voltage: 4.99V, Current: 359.20mA, Power: 1791.98mW
[1705928981.246699] Voltage: 4.98V, Current: 364.80mA, Power: 1815.68mW
[1705928981.2957816] Voltage: 4.98V, Current: 359.80mA, Power: 1793.28mW
[1705928981.3488965] Voltage: 4.99V, Current: 359.40mA, Power: 1791.72mW
[1705928981.3982172] Voltage: 4.98V, Current: 365.10mA, Power: 1819.65mW
[1705928981.4471629] Voltage: 4.98V, Current: 360.20mA, Power: 1795.50mW
[1705928981.4963515] Voltage: 4.99V, Current: 362.30mA, Power: 1806.15mW
[1705928981.545571] Voltage: 4.99V, Current: 367.90mA, Power: 1835.50mW
[1705928981.598716] Voltage: 4.99V, Current: 369.90mA, Power: 1845.22mW
[1705928981.6480894] Voltage: 4.98V, Current: 398.60mA, Power: 1985.79mW
[1705928981.6971767] Voltage: 4.99V, Current: 376.80mA, Power: 1880.02mW
[1705928981.7469227] Voltage: 4.98V, Current: 376.60mA, Power: 1875.89mW
[1705928981.7953131] Voltage: 4.99V, Current: 363.30mA, Power: 1812.64mW
[1705928981.848635] Voltage: 4.99V, Current: 363.60mA, Power: 1814.21mW
[1705928981.897729] Voltage: 4.98V, Current: 359.30mA, Power: 1790.96mW
[1705928981.9470155] Voltage: 4.98V, Current: 368.10mA, Power: 1834.91mW
[1705928981.9962173] Voltage: 4.98V, Current: 361.60mA, Power: 1802.34mW
[1705928982.049397] Voltage: 4.98V, Current: 516.50mA, Power: 2574.69mW
[1705928982.0985026] Voltage: 4.99V, Current: 466.00mA, Power: 2325.84mW
[1705928982.1474378] Voltage: 4.98V, Current: 492.30mA, Power: 2451.02mW
[1705928982.196634] Voltage: 4.99V, Current: 388.30mA, Power: 1935.71mW
[1705928982.2462158] Voltage: 5.02V, Current: 590.50mA, Power: 2961.95mW
[1705928982.2992375] Voltage: 4.98V, Current: 648.00mA, Power: 3224.07mW
[1705928982.3486485] Voltage: 5.04V, Current: 590.30mA, Power: 2974.55mW
[1705928982.397699] Voltage: 4.99V, Current: 699.60mA, Power: 3490.23mW
[1705928982.4467566] Voltage: 4.98V, Current: 582.90mA, Power: 2902.12mW
[1705928982.4959145] Voltage: 4.99V, Current: 651.40mA, Power: 3247.26mW
[1705928982.549093] Voltage: 4.97V, Current: 576.60mA, Power: 2865.74mW
[1705928982.598338] Voltage: 4.99V, Current: 532.80mA, Power: 2658.10mW
[1705928982.6475437] Voltage: 4.97V, Current: 573.60mA, Power: 2851.73mW
[1705928982.696453] Voltage: 4.99V, Current: 597.30mA, Power: 2980.54mW
[1705928982.7497427] Voltage: 4.98V, Current: 540.10mA, Power: 2692.09mW
[1705928982.798988] Voltage: 4.99V, Current: 593.90mA, Power: 2961.87mW
[1705928982.8482602] Voltage: 4.99V, Current: 622.20mA, Power: 3103.45mW
[1705928982.8974023] Voltage: 4.98V, Current: 601.60mA, Power: 2995.22mW
[1705928982.9463484] Voltage: 4.99V, Current: 610.80mA, Power: 3045.22mW
[1705928982.9998198] Voltage: 4.99V, Current: 625.20mA, Power: 3116.82mW
[1705928983.0489702] Voltage: 4.98V, Current: 569.80mA, Power: 2839.17mW
[1705928983.098168] Voltage: 4.99V, Current: 630.40mA, Power: 3143.73mW
[1705928983.1470037] Voltage: 4.99V, Current: 587.00mA, Power: 2926.49mW
[1705928983.196294] Voltage: 4.98V, Current: 704.00mA, Power: 3508.10mW
[1705928983.249438] Voltage: 4.99V, Current: 599.80mA, Power: 2993.71mW
[1705928983.2986877] Voltage: 5.00V, Current: 626.80mA, Power: 3132.23mW
[1705928983.3478138] Voltage: 4.98V, Current: 625.70mA, Power: 3116.85mW
[1705928983.3970268] Voltage: 4.97V, Current: 621.10mA, Power: 3089.90mW
[1705928983.4502962] Voltage: 4.98V, Current: 607.30mA, Power: 3023.30mW
[1705928983.4994905] Voltage: 4.96V, Current: 617.00mA, Power: 3062.81mW
[1705928983.5489428] Voltage: 4.98V, Current: 409.40mA, Power: 2039.36mW
[1705928983.5979192] Voltage: 5.00V, Current: 621.50mA, Power: 3109.30mW
[1705928983.6469724] Voltage: 4.97V, Current: 415.70mA, Power: 2067.83mW
[1705928983.7001636] Voltage: 5.01V, Current: 560.20mA, Power: 2808.76mW
[1705928983.7496471] Voltage: 4.99V, Current: 601.60mA, Power: 3000.16mW
[1705928983.7986019] Voltage: 5.02V, Current: 597.40mA, Power: 3001.79mW
[1705928983.8477075] Voltage: 4.99V, Current: 702.10mA, Power: 3504.01mW
[1705928983.8967285] Voltage: 4.98V, Current: 588.90mA, Power: 2934.21mW
[1705928983.950173] Voltage: 5.00V, Current: 696.40mA, Power: 3479.41mW
[1705928983.9992602] Voltage: 4.97V, Current: 571.10mA, Power: 2840.49mW
[1705928984.0488596] Voltage: 4.99V, Current: 596.30mA, Power: 2977.16mW
[1705928984.097611] Voltage: 4.97V, Current: 570.20mA, Power: 2834.48mW
[1705928984.1507034] Voltage: 4.99V, Current: 626.80mA, Power: 3125.12mW
[1705928984.1998641] Voltage: 5.00V, Current: 603.00mA, Power: 3015.85mW
[1705928984.2491977] Voltage: 4.99V, Current: 611.60mA, Power: 3050.73mW
[1705928984.298342] Voltage: 4.98V, Current: 594.80mA, Power: 2964.99mW
[1705928984.3474824] Voltage: 4.98V, Current: 602.50mA, Power: 3000.46mW
[1705928984.4005914] Voltage: 4.99V, Current: 594.40mA, Power: 2964.80mW
[1705928984.4494517] Voltage: 4.98V, Current: 611.00mA, Power: 3041.65mW
[1705928984.4988253] Voltage: 4.99V, Current: 575.50mA, Power: 2869.13mW
[1705928984.5479085] Voltage: 4.99V, Current: 617.20mA, Power: 3080.12mW
[1705928984.597137] Voltage: 4.98V, Current: 639.40mA, Power: 3185.61mW
[1705928984.6503386] Voltage: 4.98V, Current: 619.00mA, Power: 3079.76mW
[1705928984.6994278] Voltage: 4.98V, Current: 536.00mA, Power: 2668.69mW
[1705928984.74862] Voltage: 4.97V, Current: 611.50mA, Power: 3041.22mW
[1705928984.7981026] Voltage: 4.98V, Current: 554.10mA, Power: 2760.79mW
[1705928984.8515937] Voltage: 4.99V, Current: 631.60mA, Power: 3148.75mW
[1705928984.9003265] Voltage: 4.99V, Current: 632.90mA, Power: 3156.79mW
[1705928984.949658] Voltage: 4.98V, Current: 633.90mA, Power: 3153.75mW
[1705928984.9985604] Voltage: 4.98V, Current: 581.70mA, Power: 2896.92mW
[1705928985.0479202] Voltage: 4.97V, Current: 613.50mA, Power: 3051.22mW
[1705928985.1010985] Voltage: 4.98V, Current: 389.10mA, Power: 1938.46mW
